striker,bowler,runs_scored,balls_faced,dismissals,strike_rate,average
RAS Lakmal,DAJ Bracewell,3,3,1,100.0,3.0
RAS Lakmal,DJ Willey,13,17,1,76.47058823529412,13.0
RAS Lakmal,Dawlat Zadran,12,10,0,120.0,
RAS Lakmal,F Behardien,0,1,0,0.0,
RAS Lakmal,HF Gurney,3,3,0,100.0,
RAS Lakmal,HH Pandya,1,4,1,25.0,1.0
RAS Lakmal,Hasan Ali,32,32,1,100.0,32.0
RAS Lakmal,I Sharma,1,2,0,50.0,
RAS Lakmal,Imad Wasim,5,20,0,25.0,
RAS Lakmal,Imran Tahir,1,5,0,20.0,
RAS Lakmal,J Charles,1,2,0,50.0,
RAS Lakmal,JDS Neesham,0,3,0,0.0,
RAS Lakmal,JJ Bumrah,1,5,0,20.0,
RAS Lakmal,JL Carter,0,2,0,0.0,
RAS Lakmal,JW Dernbach,1,3,0,33.33333333333333,
RAS Lakmal,Junaid Khan,7,13,0,53.84615384615385,
RAS Lakmal,K Rabada,16,23,1,69.56521739130434,16.0
RAS Lakmal,KD Mills,1,2,0,50.0,
RAS Lakmal,KM Jarvis,2,3,0,66.66666666666666,
RAS Lakmal,Kuldeep Yadav,1,1,0,100.0,
RAS Lakmal,L Ngidi,1,10,1,10.0,1.0
RAS Lakmal,LE Plunkett,1,1,0,100.0,
RAS Lakmal,LH Ferguson,2,4,0,50.0,
RAS Lakmal,MA Starc,0,1,1,0.0,0.0
RAS Lakmal,MG Johnson,0,1,0,0.0,
RAS Lakmal,MJ McClenaghan,5,7,1,71.42857142857143,5.0
RAS Lakmal,MJ Santner,1,2,0,50.0,
RAS Lakmal,Mashrafe Mortaza,4,7,0,57.14285714285714,
RAS Lakmal,Mehedi Hasan Miraz,8,5,0,160.0,
RAS Lakmal,Mohammad Amir,8,6,0,133.33333333333331,
RAS Lakmal,Mohammad Irfan,0,2,0,0.0,
RAS Lakmal,Mustafizur Rahman,2,6,2,33.33333333333333,1.0
RAS Lakmal,RA Jadeja,0,7,1,0.0,0.0
RAS Lakmal,RS Bopara,1,2,0,50.0,
RAS Lakmal,Rashid Khan,3,3,0,100.0,
RAS Lakmal,Rubel Hossain,11,22,1,50.0,11.0
RAS Lakmal,Rumman Raees,1,4,0,25.0,
RAS Lakmal,SM Sharif,12,4,0,300.0,
RAS Lakmal,SPD Smith,0,1,0,0.0,
RAS Lakmal,SS Iyer,1,4,0,25.0,
RAS Lakmal,ST Gabriel,0,1,1,0.0,0.0
RAS Lakmal,Saeed Ajmal,1,8,2,12.5,0.5
RAS Lakmal,Shadab Khan,6,7,0,85.71428571428571,
RAS Lakmal,Shahid Afridi,0,1,0,0.0,
RAS Lakmal,Shakib Al Hasan,3,6,0,50.0,
RAS Lakmal,T Shamsi,6,13,0,46.15384615384615,
RAS Lakmal,TA Boult,5,7,1,71.42857142857143,5.0
RAS Lakmal,TG Southee,5,11,1,45.45454545454545,5.0
RAS Lakmal,TL Chatara,2,2,0,100.0,
RAS Lakmal,Taskin Ahmed,5,5,1,100.0,5.0
RAS Lakmal,WD Parnell,15,12,0,125.0,
RAS Lakmal,Washington Sundar,2,2,0,100.0,
RAS Lakmal,YS Chahal,2,4,0,50.0,
RC Irani,A Nehra,0,2,1,0.0,0.0
RC Irani,AJ Bichel,5,9,0,55.55555555555556,
RC Irani,B Lee,12,30,1,40.0,12.0
RC Irani,BA Williams,7,6,1,116.66666666666667,7.0
RC Irani,CRD Fernando,6,4,0,150.0,
RC Irani,G Snyman,4,4,0,100.0,
RC Irani,GB Hogg,9,13,0,69.23076923076923,
RC Irani,M Muralitharan,0,6,0,0.0,
RC Irani,MJ Clarke,2,12,1,16.666666666666664,2.0
RC Irani,MKGCP Lakshitha,7,4,0,175.0,
RC Irani,PA de Silva,1,2,1,50.0,1.0
RC Irani,RJ van Vuuren,8,3,1,266.66666666666663,8.0
RC Irani,SK Warne,4,19,0,21.052631578947366,
RC Irani,SR Watson,1,9,0,11.11111111111111,
RC Irani,ST Jayasuriya,1,2,0,50.0,
RD Berrington,A Dutt,14,21,0,66.66666666666666,
RD Berrington,A Nao,18,16,0,112.5,
RD Berrington,A Vala,55,68,1,80.88235294117648,55.0
RD Berrington,AC Botha,1,2,1,50.0,1.0
RD Berrington,AF Milne,14,19,0,73.68421052631578,
RD Berrington,AG Cremer,15,40,2,37.5,7.5
RD Berrington,AJ Hosein,0,3,0,0.0,
RD Berrington,AR Cusack,4,14,1,28.57142857142857,4.0
RD Berrington,AR McBrine,32,47,2,68.08510638297872,16.0
RD Berrington,AR Nurse,9,18,1,50.0,9.0
RD Berrington,AV Lalcheta,17,12,0,141.66666666666669,
RD Berrington,Aamir Kaleem,17,22,0,77.27272727272727,
RD Berrington,Aaron Jones,16,8,0,200.0,
RD Berrington,Aayan Afzal Khan,20,28,0,71.42857142857143,
RD Berrington,Aftab Alam,6,9,1,66.66666666666666,6.0
RD Berrington,Ahmed Raza,30,64,1,46.875,30.0
RD Berrington,Ali Khan,7,6,0,116.66666666666667,
RD Berrington,Ali Naseer,11,22,0,50.0,
RD Berrington,Amir Hayat,7,11,0,63.63636363636363,
RD Berrington,Amjad Javed,8,6,0,133.33333333333331,
RD Berrington,Anshuman Rath,3,6,0,50.0,
RD Berrington,Aqib Ilyas,39,46,0,84.78260869565217,
RD Berrington,Ayan Khan,29,45,0,64.44444444444444,
RD Berrington,B Muzarabani,7,9,0,77.77777777777779,
RD Berrington,B Shikongo,20,23,0,86.95652173913044,
RD Berrington,B White,7,7,0,100.0,
RD Berrington,BFW de Leede,12,16,1,75.0,12.0
RD Berrington,BJ McCarthy,11,7,0,157.14285714285714,
RD Berrington,BM Scholtz,4,29,1,13.793103448275861,4.0
RD Berrington,BM Tickner,5,14,0,35.714285714285715,
RD Berrington,Basil Hameed,9,17,0,52.94117647058824,
RD Berrington,Bilal Khan,34,52,0,65.38461538461539,
RD Berrington,C Campher,2,6,0,33.33333333333333,
RD Berrington,C Floyd,18,26,0,69.23076923076923,
RD Berrington,CA Soper,38,57,1,66.66666666666666,38.0
RD Berrington,CA Young,18,36,0,50.0,
RD Berrington,CAH Stevenson,38,27,0,140.74074074074073,
RD Berrington,CAK Rajitha,4,6,0,66.66666666666666,
RD Berrington,CBRLS Kumara,4,7,0,57.14285714285714,
RD Berrington,CJ Anderson,3,4,1,75.0,3.0
RD Berrington,CJA Amini,41,64,1,64.0625,41.0
RD Berrington,CP Rizwan,1,2,1,50.0,1.0
RD Berrington,CR Brathwaite,11,22,0,50.0,
RD Berrington,D Ravu,4,5,0,80.0,
RD Berrington,DL Vettori,12,20,0,60.0,
RD Berrington,DS Airee,1,1,0,100.0,
RD Berrington,Dawlat Zadran,21,26,1,80.76923076923077,21.0
RD Berrington,Ehsan Khan,6,11,2,54.54545454545454,3.0
RD Berrington,Ehsan Nawaz,0,7,0,0.0,
RD Berrington,Fayyaz Butt,24,35,0,68.57142857142857,
RD Berrington,GD Elliott,7,5,0,140.0,
RD Berrington,GH Dockrell,12,25,1,48.0,12.0
RD Berrington,GJ Maxwell,0,1,1,0.0,0.0
RD Berrington,Gulbadin Naib,25,24,1,104.16666666666667,25.0
RD Berrington,Gulsan Jha,2,9,1,22.22222222222222,2.0
RD Berrington,HA Varaiya,2,5,0,40.0,
RD Berrington,HN Ya France,12,20,0,60.0,
RD Berrington,Hamid Hassan,12,30,0,40.0,
RD Berrington,IG Holland,16,20,1,80.0,16.0
RD Berrington,Imran Haider,38,48,0,79.16666666666666,
RD Berrington,Izatullah Dawlatzai,13,19,0,68.42105263157895,
RD Berrington,J Anderson,3,3,0,100.0,
RD Berrington,J Little,1,4,1,25.0,1.0
RD Berrington,J Theron,0,3,0,0.0,
RD Berrington,JE Root,4,7,0,57.14285714285714,
RD Berrington,JF Mooney,28,30,0,93.33333333333333,
RD Berrington,JJ Smit,9,18,0,50.0,
RD Berrington,JN Frylinck,0,5,1,0.0,0.0
RD Berrington,JN Loftie-Eaton,8,11,1,72.72727272727273,8.0
RD Berrington,JO Holder,5,4,0,125.0,
RD Berrington,Jay Odedra,15,16,0,93.75,
RD Berrington,Junaid Siddique (2),21,23,0,91.30434782608695,
RD Berrington,K Bhurtel,1,2,0,50.0,
RD Berrington,K Mahato,0,4,0,0.0,
RD Berrington,K Sinclair,8,7,0,114.28571428571428,
RD Berrington,KAJ Roach,5,14,0,35.714285714285715,
RD Berrington,KJ O'Brien,35,38,1,92.10526315789474,35.0
RD Berrington,KMA Paul,8,17,0,47.05882352941176,
RD Berrington,KMDN Kulasekara,2,4,0,50.0,
RD Berrington,KP Meiyappan,28,24,1,116.66666666666667,28.0
RD Berrington,Kaleemullah,24,39,3,61.53846153846154,8.0
RD Berrington,Karan KC,19,21,0,90.47619047619048,
RD Berrington,Kashif Daud,6,17,0,35.294117647058826,
RD Berrington,Khawar Ali,72,69,2,104.34782608695652,36.0
RD Berrington,Khurram Chohan,1,3,1,33.33333333333333,1.0
RD Berrington,Kushal Malla,1,3,1,33.33333333333333,1.0
RD Berrington,LN Rajbanshi,8,10,0,80.0,
RD Berrington,LV van Beek,8,20,0,40.0,
RD Berrington,M Theekshana,2,8,1,25.0,2.0
RD Berrington,MC Sorensen,16,23,0,69.56521739130434,
RD Berrington,MG Bracewell,6,8,1,75.0,6.0
RD Berrington,MG Erasmus,5,4,0,125.0,
RD Berrington,MG Johnson,1,5,0,20.0,
RD Berrington,MJ Santner,1,1,0,100.0,
RD Berrington,MM Ali,4,6,1,66.66666666666666,4.0
RD Berrington,Mirwais Ashraf,23,45,0,51.11111111111111,
RD Berrington,Mohammad Nabi,59,71,2,83.09859154929578,29.5
RD Berrington,Mohammad Nadeem,15,16,0,93.75,
RD Berrington,Mohammad Naveed,44,39,1,112.82051282051282,44.0
RD Berrington,Mohammad Shahzad (2),16,9,1,177.77777777777777,16.0
RD Berrington,Mudassar Bukhari,0,2,1,0.0,0.0
RD Berrington,Mujeeb Ur Rahman,10,19,0,52.63157894736842,
RD Berrington,N Pokana,18,15,0,120.0,
RD Berrington,N Vanua,48,42,1,114.28571428571428,48.0
RD Berrington,NK Patel,40,44,1,90.9090909090909,40.0
RD Berrington,NLTC Perera,1,1,0,100.0,
RD Berrington,NN Odhiambo,6,6,0,100.0,
RD Berrington,NP Kenjige,35,44,0,79.54545454545455,
RD Berrington,Nadeem Ahmed,5,17,0,29.411764705882355,
RD Berrington,Nasir Hossain,15,8,0,187.5,
RD Berrington,PA van Meekeren,5,13,0,38.46153846153847,
RD Berrington,PC Connell,5,10,0,50.0,
RD Berrington,PKD Chase,1,2,0,50.0,
RD Berrington,PM Seelaar,27,24,0,112.5,
RD Berrington,PR Stirling,5,5,0,100.0,
RD Berrington,PRP Boissevain,6,5,1,120.0,6.0
RD Berrington,PVD Chameera,6,4,1,150.0,6.0
RD Berrington,R Hekure,17,27,0,62.96296296296296,
RD Berrington,R Klein,7,11,0,63.63636363636363,
RD Berrington,R Trumpelmann,7,17,0,41.17647058823529,
RD Berrington,RG Aga,7,7,0,100.0,
RD Berrington,Rahmat Shah,8,7,0,114.28571428571428,
RD Berrington,Rashid Khan,21,24,1,87.5,21.0
RD Berrington,Rohan Mustafa,71,70,1,101.42857142857142,71.0
RD Berrington,S Bau,14,27,1,51.85185185185185,14.0
RD Berrington,S Dhakal,3,9,0,33.33333333333333,
RD Berrington,S Lamichhane,4,5,1,80.0,4.0
RD Berrington,S Prasanna,19,9,0,211.11111111111111,
RD Berrington,SC Williams,18,39,2,46.15384615384615,9.0
RD Berrington,SI Kamea,41,34,0,120.58823529411764,
RD Berrington,SL Malinga,1,4,0,25.0,
RD Berrington,SN Netravalkar,29,27,0,107.40740740740742,
RD Berrington,SO Ngoche,11,20,0,55.00000000000001,
RD Berrington,SR Thompson,6,6,0,100.0,
RD Berrington,Sabbir Rahman,10,5,0,200.0,
RD Berrington,Saeed Ajmal,7,7,1,100.0,7.0
RD Berrington,Samiullah Shenwari,30,38,1,78.94736842105263,30.0
RD Berrington,Sandeep Goud,1,8,0,12.5,
RD Berrington,Saqib Zulfiqar,5,11,0,45.45454545454545,
RD Berrington,Shaiman Anwar,7,15,1,46.666666666666664,7.0
RD Berrington,Shakib Al Hasan,1,2,0,50.0,
RD Berrington,Shapoor Zadran,4,14,1,28.57142857142857,4.0
RD Berrington,Sharafuddin Ashraf,16,22,0,72.72727272727273,
RD Berrington,Sikandar Raza,33,50,0,66.0,
RD Berrington,Simi Singh,18,32,0,56.25,
RD Berrington,Sompal Kami,2,13,1,15.384615384615385,2.0
RD Berrington,Steven Ryan Taylor,20,18,1,111.11111111111111,20.0
RD Berrington,T Lungameni,23,31,1,74.19354838709677,23.0
RD Berrington,TA Boult,2,10,0,20.0,
RD Berrington,TG Southee,12,23,0,52.17391304347826,
RD Berrington,TJ Heggelman,4,7,0,57.14285714285714,
RD Berrington,TJ Murtagh,6,9,1,66.66666666666666,6.0
RD Berrington,TLW Cooper,1,1,0,100.0,
RD Berrington,TM Odoyo,4,8,1,50.0,4.0
RD Berrington,TS Chisoro,3,5,0,60.0,
RD Berrington,Tanwir Afzal,1,11,1,9.090909090909092,1.0
RD Berrington,Taskin Ahmed,0,1,1,0.0,0.0
RD Berrington,Umar Amin,3,7,0,42.857142857142854,
RD Berrington,VJ Kingma,5,10,1,50.0,5.0
RD Berrington,Vikramjit Singh,13,11,0,118.18181818181819,
RD Berrington,WB Rankin,8,12,0,66.66666666666666,
RD Berrington,WK McCallan,4,12,0,33.33333333333333,
RD Berrington,Zahoor Khan,61,65,1,93.84615384615384,61.0
RD Berrington,Zawar Farid,4,13,0,30.76923076923077,
RD Berrington,Zeeshan Maqsood,64,90,0,71.11111111111111,
RD Chahar,A Dananjaya,5,10,0,50.0,
RD Chahar,C Karunaratne,0,3,1,0.0,0.0
RD Chahar,MD Shanaka,1,1,0,100.0,
RD Chahar,P Jayawickrama,3,7,0,42.857142857142854,
RD Chahar,PVD Chameera,4,5,0,80.0,
RD Gaikwad,A Zampa,16,15,1,106.66666666666667,16.0
RD Gaikwad,AS Joseph,5,9,1,55.55555555555556,5.0
RD Gaikwad,C Green,12,7,0,171.42857142857142,
RD Gaikwad,JR Hazlewood,0,6,1,0.0,0.0
RD Gaikwad,K Rabada,4,18,0,22.22222222222222,
RD Gaikwad,KA Maharaj,5,10,0,50.0,
RD Gaikwad,L Ngidi,9,11,0,81.81818181818183,
RD Gaikwad,MP Stoinis,3,6,0,50.0,
RD Gaikwad,MW Short,2,6,0,33.33333333333333,
RD Gaikwad,PJ Cummins,12,19,0,63.1578947368421,
RD Gaikwad,SA Abbott,26,24,0,108.33333333333333,
RD Gaikwad,SH Johnson,8,7,0,114.28571428571428,
RD Gaikwad,T Shamsi,1,3,1,33.33333333333333,1.0
RD Gaikwad,Y Cariah,3,5,0,60.0,
RD Jacobs,A Flintoff,4,7,0,57.14285714285714,
RD Jacobs,A McGrath,1,4,0,25.0,
RD Jacobs,AJ Bichel,6,6,1,100.0,6.0
RD Jacobs,AM Blignaut,2,8,0,25.0,
RD Jacobs,AR Adams,1,1,0,100.0,
RD Jacobs,Alok Kapali,1,3,0,33.33333333333333,
RD Jacobs,B Lee,2,6,0,33.33333333333333,
RD Jacobs,CZ Harris,0,2,1,0.0,0.0
RD Jacobs,D Gamage,10,12,0,83.33333333333334,
RD Jacobs,D Gough,6,4,0,150.0,
RD Jacobs,DL Vettori,12,21,0,57.14285714285714,
RD Jacobs,GB Brent,10,7,0,142.85714285714286,
RD Jacobs,GJ Batty,2,4,0,50.0,
RD Jacobs,HDPK Dharmasena,3,11,0,27.27272727272727,
RD Jacobs,HH Streak,3,2,0,150.0,
RD Jacobs,JDP Oram,4,13,0,30.76923076923077,
RD Jacobs,JH Kallis,4,8,0,50.0,
RD Jacobs,JM Anderson,1,3,1,33.33333333333333,1.0
RD Jacobs,L Klusener,4,11,0,36.36363636363637,
RD Jacobs,M Muralitharan,1,10,1,10.0,1.0
RD Jacobs,M Ntini,5,10,0,50.0,
RD Jacobs,Manjural Islam,5,5,0,100.0,
RD Jacobs,Manjural Islam Rana,0,2,0,0.0,
RD Jacobs,Mohammad Rafique,2,3,1,66.66666666666666,2.0
RD Jacobs,NJ Astle,8,12,0,66.66666666666666,
RD Jacobs,SB Styris,20,19,1,105.26315789473684,20.0
RD Jacobs,SE Bond,6,9,0,66.66666666666666,
RD Jacobs,SJ Harmison,7,7,0,100.0,
RD Jacobs,SM Ervine,6,6,0,100.0,
RD Jacobs,TR Gripper,4,4,0,100.0,
RD Jacobs,Tapash Baisya,2,2,1,100.0,2.0
RD Jacobs,WPUJC Vaas,0,3,1,0.0,0.0
RD McCann,AS Hansra,4,6,0,66.66666666666666,
RD McCann,H Patel,0,2,1,0.0,0.0
RD McCann,HS Baidwan,1,7,1,14.285714285714285,1.0
RD McCann,Khurram Chohan,3,3,0,100.0,
RD McCann,PA Desai,1,17,0,5.88235294117647,
RD McCann,Rizwan Cheema,5,14,0,35.714285714285715,
RD McCann,WD Balaji Rao,9,8,0,112.5,
RD Rickelton,AJ Hosein,11,7,0,157.14285714285714,
RD Rickelton,AS Joseph,0,9,1,0.0,0.0
RD Rickelton,JO Holder,3,2,0,150.0,
RD Rickelton,KR Mayers,3,8,0,37.5,
RD Rickelton,Y Cariah,0,1,1,0.0,0.0
RD Shah,A Codrington,26,30,0,86.66666666666667,
RD Shah,A Nehra,5,23,0,21.73913043478261,
RD Shah,AB Agarkar,20,16,0,125.0,
RD Shah,AC Cummins,9,6,0,150.0,
RD Shah,AJ Bichel,22,24,0,91.66666666666666,
RD Shah,AM Blignaut,7,14,0,50.0,
RD Shah,B Lee,10,22,0,45.45454545454545,
RD Shah,CD McMillan,18,14,0,128.57142857142858,
RD Shah,CK Langeveldt,13,21,0,61.904761904761905,
RD Shah,DL Vettori,10,16,1,62.5,10.0
RD Shah,Davis Joseph,15,22,0,68.18181818181817,
RD Shah,GB Hogg,5,13,1,38.46153846153847,5.0
RD Shah,GD McGrath,4,11,0,36.36363636363637,
RD Shah,H Osinde,11,20,0,55.00000000000001,
RD Shah,HH Streak,7,13,0,53.84615384615385,
RD Shah,Harbhajan Singh,11,22,1,50.0,11.0
RD Shah,IJ Harvey,5,13,0,38.46153846153847,
RD Shah,IK Pathan,9,19,1,47.368421052631575,9.0
RD Shah,J Srinath,11,28,0,39.285714285714285,
RD Shah,JAR Blain,6,12,1,50.0,6.0
RD Shah,JDP Oram,20,22,0,90.9090909090909,
RD Shah,JEC Franklin,16,16,0,100.0,
RD Shah,JH Kallis,22,16,0,137.5,
RD Shah,JM Anderson,1,5,1,20.0,1.0
RD Shah,JM Davison,3,22,0,13.636363636363635,
RD Shah,Khaled Mahmud,6,10,0,60.0,
RD Shah,L Klusener,2,9,0,22.22222222222222,
RD Shah,M Ntini,7,23,1,30.434782608695656,7.0
RD Shah,MJ Mason,6,14,0,42.857142857142854,
RD Shah,Manjural Islam,4,12,0,33.33333333333333,
RD Shah,Mohammad Rafique,18,17,1,105.88235294117648,18.0
RD Shah,N Boje,6,9,1,66.66666666666666,6.0
RD Shah,NA de Groot,11,12,0,91.66666666666666,
RD Shah,Naved-ul-Hasan,0,2,1,0.0,0.0
RD Shah,PJC Hoffmann,1,6,0,16.666666666666664,
RD Shah,S Dhaniram,6,8,1,75.0,6.0
RD Shah,S Thuraisingam,19,25,1,76.0,19.0
RD Shah,SE Bond,1,8,0,12.5,
RD Shah,SI Mahmood,3,7,0,42.857142857142854,
RD Shah,SM Pollock,10,10,0,100.0,
RD Shah,Tapash Baisya,9,17,0,52.94117647058824,
RD Shah,WPUJC Vaas,0,1,1,0.0,0.0
RD Shah,Z Khan,12,17,1,70.58823529411765,12.0
RD Steede,H Osinde,3,3,0,100.0,
RD Steede,HS Baidwan,9,6,0,150.0,
RD Steede,KT Sandher,3,5,0,60.0,
RD Steede,S Dhaniram,0,7,1,0.0,0.0
RD Steede,S Thuraisingam,0,1,1,0.0,0.0
RDM Leverock,A Kumble,0,5,0,0.0,
RDM Leverock,AB Agarkar,6,7,0,85.71428571428571,
RDM Leverock,CO Obuya,3,9,0,33.33333333333333,
RDM Leverock,GR Codrington,4,1,0,400.0,
RDM Leverock,H Osinde,4,4,0,100.0,
RDM Leverock,HA Varaiya,2,8,0,25.0,
RDM Leverock,JK Kamande,1,5,0,20.0,
RDM Leverock,KT Sandher,5,4,0,125.0,
RDM Leverock,M Muralitharan,0,4,1,0.0,0.0
RDM Leverock,MF Maharoof,1,4,0,25.0,
RDM Leverock,Mohammad Kashif,4,10,0,40.0,
RDM Leverock,NN Odhiambo,0,5,2,0.0,0.0
RDM Leverock,PW Borren,2,15,0,13.333333333333334,
RDM Leverock,RN ten Doeschate,3,8,1,37.5,3.0
RDM Leverock,S Dhaniram,2,3,1,66.66666666666666,2.0
RDM Leverock,S Thuraisingam,3,3,0,100.0,
RDM Leverock,SO Tikolo,2,6,0,33.33333333333333,
RDM Leverock,SR Tendulkar,0,2,1,0.0,0.0
RDM Leverock,V Sehwag,3,7,0,42.857142857142854,
RDM Leverock,Z Khan,0,11,0,0.0,
RE van der Merwe,A Ndlovu,18,13,0,138.46153846153845,
RE van der Merwe,B Laughlin,1,1,0,100.0,
RE van der Merwe,BAW Mendis,2,3,0,66.66666666666666,
RE van der Merwe,DJ Bravo,5,2,0,250.0,
RE van der Merwe,DT Tiripano,9,9,1,100.0,9.0
RE van der Merwe,JM Anderson,3,7,2,42.857142857142854,1.5
RE van der Merwe,KA Pollard,5,5,1,100.0,5.0
RE van der Merwe,KM Jarvis,4,8,0,50.0,
RE van der Merwe,MG Johnson,6,5,1,120.0,6.0
RE van der Merwe,NM Hauritz,2,2,0,100.0,
RE van der Merwe,P Kumar,8,7,0,114.28571428571428,
RE van der Merwe,S Sreesanth,4,4,1,100.0,4.0
RE van der Merwe,SC Williams,15,9,0,166.66666666666669,
RE van der Merwe,SF Mire,6,12,0,50.0,
RE van der Merwe,SL Malinga,1,1,0,100.0,
RE van der Merwe,TL Chatara,5,5,0,100.0,
RE van der Merwe,TT Bresnan,2,4,0,50.0,
RG Aga,AR Cusack,5,10,0,50.0,
RG Aga,Ahsan Malik,25,15,0,166.66666666666669,
RG Aga,GH Dockrell,1,2,1,50.0,1.0
RG Aga,Harbhajan Singh,0,3,1,0.0,0.0
RG Aga,MJG Rippon,5,5,0,100.0,
RG Aga,MR Swart,15,12,0,125.0,
RG Aga,Mudassar Bukhari,13,9,1,144.44444444444443,13.0
RG Aga,PA van Meekeren,13,12,0,108.33333333333333,
RG Aga,PM Seelaar,6,8,0,75.0,
RG Aga,PR Stirling,6,15,0,40.0,
RG Aga,PW Borren,9,9,0,100.0,
RG Aga,RM Haq,2,3,0,66.66666666666666,
RG Aga,RML Taylor,9,10,1,90.0,9.0
RG Aga,SM Sharif,4,3,0,133.33333333333331,
RG Aga,Shahid Afridi,0,3,0,0.0,
RG Aga,Shoaib Malik,1,3,1,33.33333333333333,1.0
RG Sharma,A Dananjaya,92,102,2,90.19607843137256,46.0
RG Sharma,A Flintoff,8,10,0,80.0,
RG Sharma,A Martin,65,84,3,77.38095238095238,21.666666666666668
RG Sharma,A Symonds,17,14,0,121.42857142857142,
RG Sharma,A Zampa,127,129,4,98.44961240310077,31.75
RG Sharma,AA Noffke,10,15,0,66.66666666666666,
RG Sharma,AC Agar,31,41,0,75.60975609756098,
RG Sharma,AD Mathews,103,175,7,58.857142857142854,14.714285714285714
RG Sharma,AD Russell,59,74,0,79.72972972972973,
RG Sharma,AF Milne,26,28,0,92.85714285714286,
RG Sharma,AG Cremer,23,31,0,74.19354838709677,
RG Sharma,AJ Finch,41,40,1,102.49999999999999,41.0
RG Sharma,AJ Hall,5,6,0,83.33333333333334,
RG Sharma,AJ Hosein,7,8,0,87.5,
RG Sharma,AJ McKay,15,10,0,150.0,
RG Sharma,AL Phehlukwayo,28,43,0,65.11627906976744,
RG Sharma,AM Guruge,7,11,0,63.63636363636363,
RG Sharma,AR Cusack,10,16,0,62.5,
RG Sharma,AR Nurse,63,53,1,118.86792452830188,63.0
RG Sharma,AS Joseph,51,63,3,80.95238095238095,17.0
RG Sharma,AU Rashid,67,55,1,121.81818181818183,67.0
RG Sharma,Abdur Razzak,8,19,1,42.10526315789473,8.0
RG Sharma,Aizaz Cheema,15,12,0,125.0,
RG Sharma,Aizaz Khan,1,5,0,20.0,
RG Sharma,Amjad Javed,6,6,0,100.0,
RG Sharma,Arafat Sunny,7,5,0,140.0,
RG Sharma,B Lee,7,29,2,24.137931034482758,3.5
RG Sharma,BA Carse,32,16,0,200.0,
RG Sharma,BA Stokes,59,55,1,107.27272727272728,59.0
RG Sharma,BAW Mendis,99,83,2,119.27710843373494,49.5
RG Sharma,BM Tickner,37,35,1,105.71428571428572,37.0
RG Sharma,BMAJ Mendis,10,16,0,62.5,
RG Sharma,BV Vitori,27,42,1,64.28571428571429,27.0
RG Sharma,C Green,7,7,0,100.0,
RG Sharma,C Hemraj,7,3,0,233.33333333333334,
RG Sharma,C Karunaratne,17,23,2,73.91304347826086,8.5
RG Sharma,C Munro,15,12,0,125.0,
RG Sharma,C Overton,23,17,0,135.29411764705884,
RG Sharma,C de Grandhomme,36,37,0,97.2972972972973,
RG Sharma,CAK Rajitha,96,89,1,107.86516853932584,96.0
RG Sharma,CB Mpofu,27,13,1,207.6923076923077,27.0
RG Sharma,CBRLS Kumara,14,11,0,127.27272727272727,
RG Sharma,CH Morris,15,28,1,53.57142857142857,15.0
RG Sharma,CJ Anderson,8,12,1,66.66666666666666,8.0
RG Sharma,CJ Jordan,4,15,0,26.666666666666668,
RG Sharma,CJ McKay,124,101,2,122.77227722772277,62.0
RG Sharma,CK Langeveldt,1,1,0,100.0,
RG Sharma,CR Brathwaite,2,4,0,50.0,
RG Sharma,CR Woakes,2,16,1,12.5,2.0
RG Sharma,CRD Fernando,25,21,0,119.04761904761905,
RG Sharma,D Bishoo,84,88,0,95.45454545454545,
RG Sharma,D Madushanka,8,11,1,72.72727272727273,8.0
RG Sharma,DAJ Bracewell,34,49,2,69.38775510204081,17.0
RG Sharma,DAS Gunaratne,6,3,0,200.0,
RG Sharma,DE Bernard,2,2,0,100.0,
RG Sharma,DJ Bravo,30,32,1,93.75,30.0
RG Sharma,DJ Hussey,6,11,0,54.54545454545454,
RG Sharma,DJ Mitchell,30,17,0,176.47058823529412,
RG Sharma,DJ Willey,31,48,1,64.58333333333334,31.0
RG Sharma,DJG Sammy,136,142,2,95.77464788732394,68.0
RG Sharma,DL Vettori,25,31,0,80.64516129032258,
RG Sharma,DM de Silva,21,15,0,140.0,
RG Sharma,DN Wellalage,14,11,1,127.27272727272727,14.0
RG Sharma,DR Tuffey,3,5,1,60.0,3.0
RG Sharma,DS Airee,9,7,0,128.57142857142858,
RG Sharma,DT Christian,10,12,0,83.33333333333334,
RG Sharma,DW Steyn,74,117,0,63.24786324786324,
RG Sharma,Dolar Mahmud,12,14,0,85.71428571428571,
RG Sharma,E Chigumbura,15,15,1,100.0,15.0
RG Sharma,Ebadat Hossain,18,8,0,225.0,
RG Sharma,Ehsan Khan,0,2,1,0.0,0.0
RG Sharma,Ehsan Nawaz,8,10,0,80.0,
RG Sharma,F Behardien,18,18,0,100.0,
RG Sharma,FA Allen,20,21,0,95.23809523809523,
RG Sharma,Faheem Ashraf,4,5,0,80.0,
RG Sharma,Fawad Alam,15,12,0,125.0,
RG Sharma,G Motie,6,14,0,42.857142857142854,
RG Sharma,GA Lamb,30,37,0,81.08108108108108,
RG Sharma,GB Hogg,16,19,0,84.21052631578947,
RG Sharma,GH Dockrell,18,18,0,100.0,
RG Sharma,GJ Maxwell,142,119,0,119.32773109243698,
RG Sharma,GP Swann,7,16,1,43.75,7.0
RG Sharma,GS Sandhu,30,31,0,96.7741935483871,
